musteri_kodu,unvan,adres,sehir,ilce,lat,lon,rut_kod,rut_aciklama,ziyaret_sira,son_teslimat_tarihi,toplam_teslimat_sayisi,toplam_agirlik,toplam_tutar,durum,musteri_grubu,bolge_grubu,geocode_kaynak,geocode_hassasiyet,satis_temsilcileri,telefon,posta_kodu,ilk_teslimat_tarihi,son_teslimattan_gecen_gun
100001218,HAQITO AKVARYUM PET ÜRÜNLERİ,OSMANGAZİ MH. YAVUZ CD. NO:261-E,İZMİR,BAYRAKLI,38.474556,27.186265,689,ÖMER AYDIN PAZARTESİ,36,2026-07-08,1,60.0,11976.23,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5335611422,,2026-07-08,16
100000038,ASLAN ÇOSAN,Y.İBRAHİM HAKKI CAD.NO:159 BORNOVA İZMİR,İZMİR,BORNOVA,38.4661896,27.2191942,690,ÖMER AYDIN SALI,1,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5061753190,34000,,
100000049,NECATI ERKANLI,KAZIM DİRİK MAH.207 SOKNO:5/E BORNOVA İZMİR,İZMİR,BORNOVA,38.4632216,27.2038171,690,ÖMER AYDIN SALI,2,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5322009209,34000,,
100000110,DAMLA KOCABAS,GÜRPINAR MAH.7055 SK.PINAR APT. NO:84 BORNOVA-İZMİR,İZMİR,BORNOVA,38.4271103,27.2662498,690,ÖMER AYDIN SALI,3,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5444882247,34000,,
100000159,HUZUR SOLMAZ,8 EYLÜL MAH. KEMALPAŞA STADI CAD. NO:45/A KEMALPAŞA-İZMİR,İZMİR,KEMALPAŞA,38.4324466,27.4095581,690,ÖMER AYDIN SALI,4,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5071430717,34000,,
100000191,FUNDA SERBETÇIOGLU,1762 SOK NO:1 K:7 D:81 BORNOVA İZMİR,İZMİR,BORNOVA,38.4661896,27.2191942,690,ÖMER AYDIN SALI,5,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5535552586,34000,,
100000227,FATMA CEYLAN HOROZ,KAZIMDİRİK MAH 213 SOK NO:1 BORNOVA İZMİR,İZMİR,BORNOVA,38.4594994,27.2111158,690,ÖMER AYDIN SALI,6,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5522049381,34000,,
100000245,SERPİL KARATAŞ,DOĞANLAR MAH 1580 SOK NO:28B BORNOVA İZMİR,İZMİR,BORNOVA,38.9190335,27.8186237,690,ÖMER AYDIN SALI,7,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5539476760,34000,,
100000517,EKVATOR AKVARYUM HÜSEYİN ÖZKAN SOLAK,ÇAMDİBİ ZİYAPAŞA CAD. NO:61/A BORNOVA,İZMİR,BORNOVA,38.4661896,27.2191942,690,ÖMER AYDIN SALI,18,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5547166534,34000,,
100000527,DOĞUŞ PETSHOP FATİH İÇİNAK,5119sk. no:44 / a ÇAMDİBİ İZMİR,İZMİR,BORNOVA,38.4393524,27.1857272,690,ÖMER AYDIN SALI,19,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5412524435,34000,,
100000842,MERCAN PETSHOP MUSTAFA MERCAN,Erzene mh 10 SK no 6 c,İZMİR,BORNOVA,38.4669912,27.2220972,690,ÖMER AYDIN SALI,24,2026-06-11,1,60.0,4787.01,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5324666728,34000,2026-06-11,43
100000898,GÜL PETSHOP EMRE GÜL,ULUCAK MUSTAFA KEMAL ATATÜRK MAH. ŞEHİT MUSTAFA AKMANSOY CD. NO:42 A KEMALPAŞA,İZMİR,KEMALPAŞA,38.4707823,27.3467149,690,ÖMER AYDIN SALI,28,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5071082156,34000,,
100001017,UZ KİMYA,129/26 NO:8 4. SANAYİ SİTESİ,İZMİR,BORNOVA,38.4661896,27.2191942,690,ÖMER AYDIN SALI,31,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5335914596,34000,,
100001110,CANDOSTLAR PETSHOP / SEVİL AYDIN,BARBAROS MAH. 5329 SOKAK NO:25/B,İZMİR,BORNOVA,38.437101,27.1943742,690,ÖMER AYDIN SALI,32,2026-07-11,6,2231.0,104380.83,Aktif,202 - YEM TOPTAN,cekirdek,erp,saha_gps,ÖMER AYDIN,5356153962,34000,2026-01-31,13
100001201,YEŞİLOVA VETERİNER KLİNİĞİ / CEM GÖKALP,YEŞİLOVA MH. 4156SK. NO:63/A,İZMİR,BORNOVA,38.432294,27.203244,690,ÖMER AYDIN SALI,34,2026-05-13,1,435.0,12113.64,Aktif,200 - VETERİNER,cekirdek,erp,saha_gps,ÖMER AYDIN,2324354241,,2026-05-13,72
100001143,BY BORA STORE / BORA BAYYURT,75.YIL CUMHURİYET MH. ERDAL İNÖNÜ CD. NO:21/B,İZMİR,KEMALPAŞA,38.4099739,27.5870187,690,ÖMER AYDIN SALI,35,2026-03-31,1,2088.0,38398.78,Aktif,206 - E-TİCARET,cekirdek,erp,saha_gps,ÖMER AYDIN,5323902470,,2026-03-31,115
100000039,IZZET ARSLAN,CENGİZHAN CAD.NO:39/B EVKA-3 BORNOVA İZMİR,İZMİR,BORNOVA,38.4647578,27.2459673,691,ÖMER AYDIN ÇARŞAMBA,1,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5333346224,34000,,
100000056,ORHAN VESEK,129 SK. NO: 6/A,İZMİR,KEMALPAŞA,38.4694649,27.4002143,691,ÖMER AYDIN ÇARŞAMBA,2,,0,0.0,0.0,Aktif,202 - YEM TOPTAN,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5335751523,34000,,
100000121,MERYEM SAGUT,TÜRKCEDİT MAH.TURAN GÜNEŞ CD. NO:6 KINIK-İZMİR,İZMİR,KINIK,39.0855101,27.3876819,691,ÖMER AYDIN ÇARŞAMBA,3,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5333773416,34000,,
100000160,ÖZGE SARI,8 EYLÜL MAH. STADYUM CAD. NO:31/A KEMALPAŞA-İZMİR,İZMİR,KEMALPAŞA,38.4324466,27.4095581,691,ÖMER AYDIN ÇARŞAMBA,4,,0,0.0,0.0,Aktif,202 - YEM TOPTAN,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5054508239,34000,,
100000198,PABLO PETSHOP OGUZHAN TEK,YEŞİLOVA MAH 4049 SOK NO:12/A BORNOVA İZMİR BORNOVA İZMİR,İZMİR,BORNOVA,38.4319103,27.2075844,691,ÖMER AYDIN ÇARŞAMBA,5,2026-06-16,13,2072.0,153041.03,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5074440565,34000,2026-01-12,38
100000233,METİN ORMAN,,İZMİR,BORNOVA,38.4661896,27.2191942,691,ÖMER AYDIN ÇARŞAMBA,6,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5555555555,34000,,
100000246,TURGUT YEM HAYVANCILIK NAKLİYE SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Kamil Tunca Cad. No:256/A koşukavak mah BORNOVA İZMİR,İZMİR,BORNOVA,38.4297347,27.2014286,691,ÖMER AYDIN ÇARŞAMBA,7,2026-06-16,1,5760.0,386461.15,Aktif,202 - YEM TOPTAN,cekirdek,erp,saha_gps,ÖMER AYDIN,5345676314,34000,2026-06-16,38
100000495,LİNA PET SHOP,İNÖNÜ MAH. ŞEHİT MUSTAFA CAD. NO:45-B BORNOVA İZMR,İZMİR,BORNOVA,38.4801951,27.2140681,691,ÖMER AYDIN ÇARŞAMBA,17,2026-07-20,7,1087.0,60294.97,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5073749196,34000,2026-01-22,4
100000518,KUŞ DÜNYASI,KOŞUKAVAK MAH. ZİYA PAŞA CAD.NO:15/A BORNOVA,İZMİR,BORNOVA,38.4298011,27.1986111,691,ÖMER AYDIN ÇARŞAMBA,18,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5324893988,34000,,
100000528,HASRET AKVARYUM MÜNEVVER ÖZGÜN,5227SK. NO:25 BORNOVA İZMİR,İZMİR,BORNOVA,38.4661896,27.2191942,691,ÖMER AYDIN ÇARŞAMBA,19,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5359458804,34000,,
100000724,SANAT-I AKVARYUM EVCİL HAYVANLAR TURİZ. GIDA. İTH. VE İHRACAT SAN. TİC. LTD. ŞTİ,KAZIM DİRİK MH. 154SK. NO:48/A BORNOVA - İZMİR,İZMİR,BORNOVA,38.4661896,27.2191942,691,ÖMER AYDIN ÇARŞAMBA,22,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5555555555,34000,,
100000783,KAREN PETSHOP ENİS SEZEN,BURAK REİS CAD. NO:178/A ÇAMDİBİ,İZMİR,BORNOVA,38.439034,27.1953595,691,ÖMER AYDIN ÇARŞAMBA,23,2026-02-10,3,709.0,44263.55,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5538840498,34000,2026-01-22,164
100000845,ANİMALL PETSHOP ERDOĞAN DİNDAR,ULUCAK MUSTAFA KEMAL ATATÜRK MAHALLESİ CELAL BAYAR BULVARI NO88/A,İZMİR,KEMALPAŞA,38.4707823,27.3467149,691,ÖMER AYDIN ÇARŞAMBA,24,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5389157772,34000,,
100000888,MELTEM ÖZDEMİR TWEETY PETSHOP & YEM MARKET ALTINDAĞ,SERİNTEPE MAH. 4310 SK. NO:23 BORNOVA,İZMİR,BORNOVA,38.4228731,27.1952714,691,ÖMER AYDIN ÇARŞAMBA,27,2026-06-08,1,990.0,61703.64,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5449531520,34000,2026-06-08,46
100000899,CAN DOSTLAR ULUCAK PETSHOP ÖMER GÜLTEKİN,ULUCAK İSTİKLAL MAH. 9167SK. NO:4 A,İZMİR,KEMALPAŞA,38.4781496,27.3583074,691,ÖMER AYDIN ÇARŞAMBA,28,2026-03-26,2,288.0,48091.54,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5545678956,34000,2026-02-17,120
100000950,PETOPİA PETSHOP BUĞRA BAHÇİVAN,ERGENE MAH. 534SK. NO:2 B BORNOVA,İZMİR,BORNOVA,38.4670566,27.2172903,691,ÖMER AYDIN ÇARŞAMBA,30,2026-05-15,9,2698.0,145434.4,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5077969464,34000,2026-01-02,70
100001022,PATİ ZONE GÜLŞAH HATİPOĞLU,KAZIMDİRİK MH. 154SK. ŞENGÜN NO:4/B BORNOVA,İZMİR,BORNOVA,38.4661896,27.2191942,691,ÖMER AYDIN ÇARŞAMBA,31,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5467811718,34000,,
100000040,MUSTAFA ZAFER KARASU,ERGENE MAH.537 SK.NO18/B BORNOVA İZMİR,İZMİR,BORNOVA,38.4675937,27.2185438,692,ÖMER AYDIN PERŞEMBE,1,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5352151794,34000,,
100000059,AYSUN GENEVIRCI,KEMALPAŞA MAH.7055 SK.NO:36/A PINARBAŞI BORNOVA İZMİR,İZMİR,BORNOVA,38.429104,27.2664549,692,ÖMER AYDIN PERŞEMBE,2,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5075308336,34000,,
100000134,SADIYE ÖZEREN CHACKİE PETSHOP,ZİYA GÖKALP CD.NO:6-A BORNOVA-İZMİR,İZMİR,BORNOVA,38.4661896,27.2191942,692,ÖMER AYDIN PERŞEMBE,3,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5321706569,34000,,
100000161,AHMET TATLIDEDE,ARMUTLU 85.YIL CUMHURİYET MAH. SAĞLIK CAD. NO:2/A KEMALPAŞA-İZMİR,İZMİR,KEMALPAŞA,38.4073876,27.5261831,692,ÖMER AYDIN PERŞEMBE,4,,0,0.0,0.0,Aktif,202 - YEM TOPTAN,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5370614067,34000,,
100000201,HAYVANLAR IÇIN PROJELER DERNEGI,HÜRRİYET MH. İNLİK ÇARŞIKLI KÜME EVLERİ NO:5,İZMİR,KEMALPAŞA,38.4694649,27.4002143,692,ÖMER AYDIN PERŞEMBE,5,,0,0.0,0.0,Aktif,203 - ÇİFTLİK/BARINAK,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5537645635,34000,,
100000234,ÜLKEM TARIM ÜRÜNLERİ GIDA HYV PAZ SAN TİC LTD ŞTİ,ERGENE MAH 540 SOK NO: 6A BORNOVA İZMİR,İZMİR,BORNOVA,38.4675937,27.2185438,692,ÖMER AYDIN PERŞEMBE,6,,0,0.0,0.0,Aktif,202 - YEM TOPTAN,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5334960011,34000,,
100000248,PETKA PETSHOP SİNAN KARTAL,KAZIMDİRİK MAH. 194SK. NO:36B BORNOVA,İZMİR,BORNOVA,38.460846,27.2045778,692,ÖMER AYDIN PERŞEMBE,7,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5452982804,34000,,
100000496,ATLANTİS PET SHOP,ERGENE MAH. 544 SK NO:7 BORNOVA İZMİR,İZMİR,BORNOVA,38.4675937,27.2185438,692,ÖMER AYDIN PERŞEMBE,17,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5441144088,34000,,
100000520,CUCUPAKVARYUM YAVUZ GÜLER,KAMİL TUNCA BULV. NO:251/A YEŞİLOVA,İZMİR,BORNOVA,38.4661896,27.2191942,692,ÖMER AYDIN PERŞEMBE,18,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5359259405,34000,,
100000536,EDA ÇULHA ASLAN KRAL PET,ERGENE MH. YZB. İBRAHİM HAKKI CD. AKDAĞ NO:159,İZMİR,BORNOVA,38.465518,27.2094459,692,ÖMER AYDIN PERŞEMBE,19,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5061753290,34000,,
100000631,ÖMER AKGÜMÜŞ PETKON,ERZANE MAH. 64 SK. NO:8/B BORNOVA İZMİR,İZMİR,BORNOVA,38.4626162,27.2253117,692,ÖMER AYDIN PERŞEMBE,20,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5321552985,34000,,
100000728,İBRAHİM FERİDUN BİGALI EC FEED ADDITIVES,KOŞUKAVAK MH. 4212SK. NO:1/22 BORNOVA,İZMİR,BORNOVA,38.4661896,27.2191942,692,ÖMER AYDIN PERŞEMBE,22,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5079732979,34000,,
100000847,VETCORP VETERİNERLİK VE TARIM HİZMETLERİ LTD. ŞTİ,EVKA3 MAHALLESİ 125SK. NO:12/1,İZMİR,BORNOVA,38.4667548,27.2473636,692,ÖMER AYDIN PERŞEMBE,24,2026-03-14,1,330.0,34334.88,Aktif,200 - VETERİNER,cekirdek,erp,saha_gps,ÖMER AYDIN,5557000069,34000,2026-03-14,132
100000900,KEMALPAŞA PETSHOP MEHMET YÜKSEL,MEHMET AKİF ERSOY MAH. MESERETÇİOĞLU CAD. NO:7 A KEMALPAŞA,İZMİR,KEMALPAŞA,38.427586,27.4188893,692,ÖMER AYDIN PERŞEMBE,28,2026-07-14,10,3120.0,211327.37,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5545678956,34000,2026-01-22,10
100001133,KAFKAS YEM / TÜRKER DEĞİRMENCİ,85.YIL CUMHURİYET MH. NO:75/C,İZMİR,KEMALPAŞA,38.4074081,27.5261892,692,ÖMER AYDIN PERŞEMBE,33,2026-03-30,4,1500.0,70760.5,Aktif,202 - YEM TOPTAN,cekirdek,erp,saha_gps,ÖMER AYDIN,5300377119,,2026-02-17,116
100001154,YAĞMUR KUTUCU EVCİL HAYV. VE MALZEMELERİ SATIŞI,FAZIL PAŞA CD. NO:58/B,İZMİR,BORNOVA,38.4277476,27.1943017,692,ÖMER AYDIN PERŞEMBE,35,2026-07-14,3,315.0,46398.58,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5452741750,,2026-03-14,10
100000041,FATMA AKBAS,KAZIM DİRİK MAH.184.SOK.NO:59/ABORNOVA İZMİR,İZMİR,BORNOVA,38.4661896,27.2191942,693,ÖMER AYDIN CUMA,1,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5320654887,34000,,
100000062,TEVFIK DEVE,ULUCAK İSTİKLAL MAH.TURGUT ÖZAL BULVARI NO:35 B İÇ KAPI NO:B KEMALPAŞA İZMİR,İZMİR,KEMALPAŞA,38.4791186,27.358118,693,ÖMER AYDIN CUMA,2,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5333066859,34000,,
100000136,SEFADE ÇETINKAYA,AŞ MAH.RÜŞTÜ CD.NO:2/E KINIK-İZMİR,İZMİR,KINIK,39.0868407,27.3517023,693,ÖMER AYDIN CUMA,3,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5377680043,34000,,
100000177,KEMALPASA HAYVANSEVENLER DERNEGI,102 SOKAK NO:48/A KEMALPAŞA-İZMİR,İZMİR,KEMALPAŞA,38.4694649,27.4002143,693,ÖMER AYDIN CUMA,4,,0,0.0,0.0,Aktif,203 - ÇİFTLİK/BARINAK,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5384400510,34000,,
100000211,K.B.D. NAKLIYE SAN.TIC.LTD.STI,EGEMENLİK MAH. 6133/2 SOK. NO:4 BORNOVA İZMİR,İZMİR,BORNOVA,38.4264864,27.2295296,693,ÖMER AYDIN CUMA,5,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,2324446998,34000,,
100000238,MELAHAT YORULMAZ,85. YIL CUMHURİYET MAH KAZIM DİRİK CAD NO:31 KEMALPAŞA İZMİR,İZMİR,KEMALPAŞA,38.4064556,27.5293779,693,ÖMER AYDIN CUMA,6,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5355285983,34000,,
100000249,EGE ULAŞIM TAŞIMACILIK VE TİCARET ANONİM ŞİRKETİ,KEMALPAŞA MAH 7401 SOK NO:7 BORNOVA İZMİR,İZMİR,BORNOVA,38.429104,27.2664549,693,ÖMER AYDIN CUMA,7,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5342712922,34000,,
100000497,PARK PETSHOP RECEP BİLEN,ERGENE MAH. 540 SK. FETHİ BEY CAD. NO:47_B BORNOVA,İZMİR,BORNOVA,38.4675937,27.2185438,693,ÖMER AYDIN CUMA,17,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5075346969,34000,,
100000522,İHSAN AKKAYA YEŞİLOVA PET,YEŞİLOVA MAH. 4150 SK. NO:63/5A BORNOVA İZMİR,İZMİR,BORNOVA,38.4323342,27.202657,693,ÖMER AYDIN CUMA,18,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5354368208,34000,,
100000558,EFE KINIK EFEPETSHOP BORNOVA,ERGENE MAH. 552. SK NO:11 A / BORNOVA,İZMİR,BORNOVA,38.4702414,27.2183621,693,ÖMER AYDIN CUMA,19,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5316967664,34000,,
100000672,ALFA PET EMEL ÖZSOY,MEHMET AKİF ERSOY MAH. KEMALPAŞA CAD. NO:44A,İZMİR,KEMALPAŞA,38.4311915,27.4165374,693,ÖMER AYDIN CUMA,20,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5378610576,34000,,
100000712,REDBELT PETSHOP HALİL CAN KIRMIZIKUŞAK,ERZENE MAH. 8SK. BEKİRAĞA NO:16A BORNOVA,İZMİR,BORNOVA,38.465288,27.2211347,693,ÖMER AYDIN CUMA,21,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5436937835,34000,,
100000859,ENGOO PETSHOP ENGİN KÖRÜKCÜ,KAZIMDİRİK MAH. 364/11SK NO:1/3K BORNOVA,İZMİR,BORNOVA,38.4454978,27.2019735,693,ÖMER AYDIN CUMA,24,2026-03-14,2,878.0,61444.32,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5558751035,34000,2026-02-10,132
100000902,YILMAZLAR PETSHOP ÖZGE YILMAZ,YEŞİLOVA MAH. 4053SK. NO:39/A BORNOVA,İZMİR,BORNOVA,38.4378855,27.2061822,693,ÖMER AYDIN CUMA,28,2026-03-31,6,1148.0,70995.81,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5556170562,34000,2025-12-15,115
100000969,TUANA EVCİL HAYVAN EKİPMANLARI İBRAHİM KODAL,1517 SOKAK NO:8/B DOĞANLAR MAH. BORNOVA,İZMİR,BORNOVA,38.4497459,27.2495848,693,ÖMER AYDIN CUMA,30,2025-12-17,1,3825.0,206275.92,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5552946408,34000,2025-12-17,219
100001157,ÇARLİ PETSHOP / ÖZGE FATMA KARAMANOĞLU,ATATÜRK MH. YAVUZ CD. NO:142/A,İZMİR,BORNOVA,38.474535,27.1964465,693,ÖMER AYDIN CUMA,35,2026-05-11,6,728.0,62029.61,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5303400540,,2026-03-23,74
100000042,VEYSEL ÖZTÜRK,OSMANGAZİ MAH.617/10 SOK.A.ERDEN NO:1 BAYRAKLI/ İZMİR,İZMİR,BORNOVA,38.4670853,27.2000127,694,ÖMER AYDIN CUMARTESİ,1,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5308733040,34000,,
100000063,ATILLA AYHAN,ŞİFNE MAH. 6000 SK NO: 28 ÇEŞME/İZMİR,İZMİR,BORNOVA,38.4661896,27.2191942,694,ÖMER AYDIN CUMARTESİ,2,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5323617396,34000,,
100000148,MÜMIN YILMAZ,KAMİL TUNCA BULV. NO:1/A YEŞİLOVA MAH. BORNOVA-İZMİR KAMİL TUNCA BULV. NO:1/A YEŞİLOVA MAH. BORNOVA-İZMİR,İZMİR,BORNOVA,38.4310923,27.196649,694,ÖMER AYDIN CUMARTESİ,3,2026-07-08,2,1110.0,57299.72,Aktif,202 - YEM TOPTAN,cekirdek,erp,saha_gps,ÖMER AYDIN,5372367507,34000,2026-03-31,16
100000188,SUNAY ELARSLAN,M.AKİF ERSOY MAH KİRAZLI CAD NO:175/A KEMALPAŞA/İZMİR,İZMİR,KEMALPAŞA,38.4694649,27.4002143,694,ÖMER AYDIN CUMARTESİ,4,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5343489566,34000,,
100000212,GÜMÜS CY INSAAT TEKSTIL SAN TIC LTD STI,ERGENE MAH YZB İBRAHİM HAKKI CAD NO:161B BORNOVA İZMİR,İZMİR,BORNOVA,38.4675937,27.2185438,694,ÖMER AYDIN CUMARTESİ,5,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5325747338,34000,,
100000241,ÖZGE YILMAZ,YEŞİLOVA MAH 4053 SOK ERHAN YILMAZ NO:39 A BORNOVA İZMİR,İZMİR,BORNOVA,38.4397371,27.2054946,694,ÖMER AYDIN CUMARTESİ,6,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5556170562,34000,,
100000513,DERİN DENİZ AKVARYUM BURAK DOĞRU,75 SOKAK NO:19-C BORNOVA İZMİR,İZMİR,BORNOVA,38.4661896,27.2191942,694,ÖMER AYDIN CUMARTESİ,17,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5518433999,34000,,
100000523,AYYILDIZ PETSHOP HATİCE YILDIZ,BARBAROS MAH. 5329 SK. NO:1/A BORNOVA / İZMİR,İZMİR,BORNOVA,38.4361694,27.1912167,694,ÖMER AYDIN CUMARTESİ,18,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5378556274,34000,,
100000683,PATİSESİ CEMİL CAN SÜRMELİ,İZMİR BORNOVA YAKAKÖY,İZMİR,BORNOVA,38.4661896,27.2191942,694,ÖMER AYDIN CUMARTESİ,20,,0,0.0,0.0,Aktif,203 - ÇİFTLİK/BARINAK,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5454458666,34000,,
100000733,MİNİKCANLAR PETSHOP ÖMER AKGÜMÜŞ,ERZENE MH. 64SK. NO:8/B BORNOVA,İZMİR,BORNOVA,38.4623871,27.2253193,694,ÖMER AYDIN CUMARTESİ,22,2026-07-20,4,740.0,60030.44,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5555555555,34000,2026-06-08,4
